"openalex_id","doi","title","publication_year","publication_date","cited_by_count","source","domain","field","subfield","primary_topic","is_open_access","open_access_status","has_fulltext","has_pdf","knime_role","likely_uses_knime_workflow_platform","classification_reason"
"https://openalex.org/W4416605234","https://doi.org/10.5256/f1000research.31433.r76607","Referee report. For: Recursive Cluster Elimination based Rank Function (SVM-RCE-R) implemented in KNIME [version 2; peer review: 1 approved, 2 approved with reservations]","2021","2021-01-01","0","Faculty of 1000 Research Ltd","Physical Sciences","Computer Science","Artificial Intelligence","Advanced Clustering Algorithms Research","True","green","True","False","uses_knime_as_tool","True","\bimplemented (using|with|in) knime\b"
"https://openalex.org/W2944712103","https://doi.org/10.1109/access.2019.2915964","Applying the FAHP to Improve the Performance Evaluation Reliability of Software Defect Classifiers","2019","2019-01-01","19","IEEE Access","Physical Sciences","Computer Science","Information Systems","Software Engineering Research","True","gold","True","True","uses_knime_as_tool","True","\busing knime\b"
"https://openalex.org/W4416654990","https://doi.org/10.5256/f1000research.29685.r73308","Referee report. For: Recursive Cluster Elimination based Rank Function (SVM-RCE-R) implemented in KNIME [version 1; peer review: 2 approved with reservations]","2020","2020-01-01","0","Faculty of 1000 Research Ltd","Physical Sciences","Computer Science","Artificial Intelligence","Advanced Clustering Algorithms Research","True","green","True","False","uses_knime_as_tool","True","\bimplemented (using|with|in) knime\b"
"https://openalex.org/W4416605235","https://doi.org/10.5256/f1000research.31433.r76606","Referee report. For: Recursive Cluster Elimination based Rank Function (SVM-RCE-R) implemented in KNIME [version 2; peer review: 2 approved, 1 approved with reservations]","2021","2021-01-01","0","Faculty of 1000 Research Ltd","Physical Sciences","Computer Science","Artificial Intelligence","Advanced Clustering Algorithms Research","True","green","True","False","uses_knime_as_tool","True","\bimplemented (using|with|in) knime\b"
"https://openalex.org/W4294770047","https://doi.org/10.14203/jep.29.2.2021.183-198","DATA MINING USING CRISP-DM PROCESS FRAMEWORK ON OFFICIAL STATISTICS: A CASE STUDY OF EAST JAVA PROVINCE","2021","2021-12-31","6","Jurnal Ekonomi dan Pembangunan","Physical Sciences","Computer Science","Information Systems","Data Mining and Machine Learning Applications","True","diamond","True","True","uses_knime_as_tool","True","\busing knime\b"
"https://openalex.org/W2291736463","https://doi.org/10.1109/ict-dm.2015.7402033","A methodology for fire data analysis based on pattern recognition towards the disaster management","2015","2015-11-01","5","2015 2nd International Conference on Information and Communication Technologies for Disaster Management (ICT-DM)","Physical Sciences","Engineering","Safety, Risk, Reliability and Quality","Fire Detection and Safety Systems","False","closed","False","False","uses_knime_as_tool","True","\busing knime\b"
"https://openalex.org/W2517755440","","A Decompositional Approach to Executing Quality Data Model Algorithms on the i2b2 Platform.","2016","2016-01-01","9","PubMed","Life Sciences","Biochemistry, Genetics and Molecular Biology","Molecular Biology","Biomedical Text Mining and Ontologies","True","green","True","False","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
"https://openalex.org/W3021313447","https://doi.org/10.14573/altex.2002281","Automated Integration of Structural, Biological and Metabolic Similarities to Sustain Read-Across","2020","2020-01-01","17","ALTEX","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","True","gold","True","False","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
"https://openalex.org/W4388901740","https://doi.org/10.1109/wincom59760.2023.10322991","Attack and anomaly detection in IoT Networks using machine learning approaches","2023","2023-10-26","9","2023 10th International Conference on Wireless Networks and Mobile Communications (WINCOM)","Physical Sciences","Computer Science","Computer Networks and Communications","Network Security and Intrusion Detection","False","closed","False","False","uses_knime_as_tool","True","\busing knime\b"
"https://openalex.org/W2807676245","https://doi.org/10.28991/cej-0309151","Evaluation of Legislation Adequacy in Managing Time and Quality Performance in Iraqi Construction Projects- a Bayesian Decision Tree Approach","2018","2018-06-03","14","Civil Engineering Journal","Social Sciences","Decision Sciences","Management Science and Operations Research","Construction Project Management and Performance","True","diamond","True","True","uses_knime_as_tool","True","\busing knime\b"
"https://openalex.org/W4390403831","https://doi.org/10.3390/app14010328","A Supervised Machine Learning Model for Regression to Predict Melt Pool Formation and Morphology in Laser Powder Bed Fusion","2023","2023-12-29","13","Applied Sciences","Physical Sciences","Engineering","Mechanical Engineering","Additive Manufacturing Materials and Processes","True","gold","True","True","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W2001245445","https://doi.org/10.1016/j.procs.2013.10.011","Semi-automatic Approach for Ontology Enrichment Using UMLS","2013","2013-01-01","7","Procedia Computer Science","Life Sciences","Biochemistry, Genetics and Molecular Biology","Molecular Biology","Biomedical Text Mining and Ontologies","True","diamond","True","False","uses_knime_as_tool","True","\bknime was used\b"
"https://openalex.org/W4400009962","https://doi.org/10.31616/asj.2023.0259","Artificial neural networks for the detection of odontoid fractures using the Konstanz Information Miner Analytics Platform","2024","2024-06-25","4","Asian Spine Journal","Health Sciences","Medicine","Surgery","Spinal Fractures and Fixation Techniques","True","diamond","True","True","uses_knime_as_tool","True","\bknime was used\b"
"https://openalex.org/W120146033","","Development of Computational Models for the Risk Assessment of Cosmetic Ingredients","2012","2012-01-01","4","INRIA a CCSD electronic archive server","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","False","closed","False","False","uses_knime_as_tool","True","\bknime\b.{0,80}\bworkflow[s]?\b"
"https://openalex.org/W4311258283","https://doi.org/10.5109/5909057","Modeling and prediction of the achievement level with related goals for SDG 11: Sustainable Cities and Communities","2022","2022-10-20","6","Proceedings of International Exchange and Innovation Conference on Engineering & Sciences (IEICES)","Physical Sciences","Engineering","Building and Construction","Sustainable Building Design and Assessment","True","bronze","True","True","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W3173068002","https://doi.org/10.18521/ktd.912462","The Investigation of the Success of Different Machine Learning Methods in Breast Cancer Diagnosis","2021","2021-06-02","7","Konuralp Tıp Dergisi","Physical Sciences","Computer Science","Artificial Intelligence","AI in cancer detection","True","diamond","True","True","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W3205272684","https://doi.org/10.3389/fphar.2021.708296","Path4Drug: Data Science Workflow for Identification of Tissue-Specific Biological Pathways Modulated by Toxic Drugs","2021","2021-10-14","12","Frontiers in Pharmacology","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","True","gold","True","True","uses_knime_as_tool","True","\bknime workflow\b"
"https://openalex.org/W3021662160","https://doi.org/10.1371/journal.pone.0232494","A semi-automated machine-learning based workflow for ellipsoid zone analysis in eyes with macular edema: SCORE2 pilot study","2020","2020-04-30","12","PLoS ONE","Health Sciences","Medicine","Ophthalmology","Retinal Diseases and Treatments","True","gold","True","False","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
"https://openalex.org/W2122590558","https://doi.org/10.1186/s13321-014-0040-8","A document classifier for medicinal chemistry publications trained on the ChEMBL corpus","2014","2014-08-11","12","Journal of Cheminformatics","Life Sciences","Biochemistry, Genetics and Molecular Biology","Molecular Biology","Biomedical Text Mining and Ontologies","True","gold","True","True","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
"https://openalex.org/W2576700805","https://doi.org/10.1186/s12859-016-1435-5","PCM-SABRE: a platform for benchmarking and comparing outcome prediction methods in precision cancer medicine","2017","2017-01-17","11","BMC Bioinformatics","Physical Sciences","Computer Science","Artificial Intelligence","AI in cancer detection","True","gold","True","True","uses_knime_as_tool","True","\busing knime\b"
"https://openalex.org/W4367693333","https://doi.org/10.1021/acsmedchemlett.2c00503","An Automated, Open-Source Workflow for the Generation of (3D) Fragment Libraries","2023","2023-05-02","6","ACS Medicinal Chemistry Letters","Physical Sciences","Chemistry","Organic Chemistry","Cyclopropane Reaction Mechanisms","True","hybrid","True","True","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
"https://openalex.org/W4410455460","https://doi.org/10.1186/s12917-025-04800-1","Rapid whole genome sequencing for AMR surveillance in low- and middle-income countries: Oxford Nanopore Technology reveals multidrug-resistant Enterobacter cloacae complex from dairy farms in Sri Lanka","2025","2025-05-17","4","BMC Veterinary Research","Life Sciences","Biochemistry, Genetics and Molecular Biology","Molecular Medicine","Antibiotic Resistance in Bacteria","True","gold","True","True","uses_knime_as_tool","True","\bknime\b.{0,80}\bworkflow[s]?\b"
"https://openalex.org/W4387241152","https://doi.org/10.1021/acs.analchem.3c02445","Accurate Sphingolipid Quantification Reducing Fragmentation Bias by Nonlinear Models","2023","2023-10-02","6","Analytical Chemistry","Life Sciences","Biochemistry, Genetics and Molecular Biology","Molecular Biology","Sphingolipid Metabolism and Signaling","True","hybrid","True","True","uses_knime_as_tool","True","\bknime workflow\b"
"https://openalex.org/W4407140610","https://doi.org/10.1177/10946705241307678","Using Traditional Text Analysis and Large Language Models in Service Failure and Recovery","2025","2025-02-04","5","Journal of Service Research","Physical Sciences","Computer Science","Artificial Intelligence","Sentiment Analysis and Opinion Mining","True","green","True","False","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
"https://openalex.org/W2799890670","https://doi.org/10.2196/publichealth.8552","Trends in HIV Terminology: Text Mining and Data Visualization Assessment of International AIDS Conference Abstracts Over 25 Years","2018","2018-05-04","20","JMIR Public Health and Surveillance","Life Sciences","Biochemistry, Genetics and Molecular Biology","Molecular Biology","Biomedical Text Mining and Ontologies","True","gold","True","True","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W4384911886","https://doi.org/10.1109/icca51723.2023.10181933","Churn Prediction Models Using Gradient Boosted Tree and Random Forest Classifiers","2023","2023-02-27","5","2023 IEEE Conference on Computer Applications (ICCA)","Social Sciences","Business, Management and Accounting","Marketing","Customer churn and segmentation","False","closed","False","False","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W4316095756","https://doi.org/10.1080/0952813x.2023.2165716","Decision support system (DSS) for traffic prediction and building a dynamic internet community using Netnography technology in the city of Amman","2023","2023-01-14","12","Journal of Experimental & Theoretical Artificial Intelligence","Physical Sciences","Engineering","Building and Construction","Traffic Prediction and Management Techniques","False","closed","False","False","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W4389666957","https://doi.org/10.1109/apeie59731.2023.10347584","Development of a Module for Evaluating the Activity of the Mahalla Chairpersons Based on the Experts' Assessment with the Help of Machine Learning Algorithms","2023","2023-11-10","5","2023 IEEE XVI International Scientific and Technical Conference Actual Problems of Electronic Instrument Engineering (APEIE)","Physical Sciences","Computer Science","Signal Processing","Music and Audio Processing","False","closed","False","False","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W2060956720","https://doi.org/10.2174/1386207318666150305145012","Comparing Global and Local Likelihood Score Thresholds in Multiclass Laplacian-Modified Naive Bayes Protein Target Prediction","2015","2015-03-07","8","Combinatorial Chemistry & High Throughput Screening","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","False","closed","False","False","uses_knime_as_tool","True","\bknime\b.{0,80}\bworkflow[s]?\b"
"https://openalex.org/W2804987780","https://doi.org/10.1089/aivt.2017.0040","Development of a Profiler for Facile Chemical Reactivity Using the Open-Source Konstanz Information Miner","2018","2018-05-15","11","Applied In Vitro Toxicology","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","False","closed","False","False","uses_knime_as_tool","True","\bknime\b.{0,80}\bworkflow[s]?\b"
"https://openalex.org/W2569999104","https://doi.org/10.1093/bioinformatics/btx003","KNIME4NGS: a comprehensive toolbox for next generation sequencing analysis","2017","2017-01-04","6","Bioinformatics","Life Sciences","Biochemistry, Genetics and Molecular Biology","Molecular Biology","Genomics and Phylogenetic Studies","True","bronze","True","True","about_knime_or_extension","True","\bknime\b.*\b(platform|extension|node|nodes|tutorial|workflow system)\b"
"https://openalex.org/W2383985358","","PENGEMBANGAN APLIKASI SENTIMENT ANALYSIS MENGGUNAKAN METODE NAÏVE BAYES (Studi Kasus Sentiment Analysis dari media Twitter)","2015","2015-01-01","4","","Physical Sciences","Computer Science","Information Systems","Information Retrieval and Data Mining","False","closed","False","False","uses_knime_as_tool","True","\busing knime\b"
"https://openalex.org/W4392817267","https://doi.org/10.1186/s13321-024-00826-z","A new workflow for the effective curation of membrane permeability data from open ADME information","2024","2024-03-14","13","Journal of Cheminformatics","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","True","gold","True","True","uses_knime_as_tool","True","\busing knime\b"
"https://openalex.org/W7155928995","https://doi.org/10.1021/acs.jproteome.5c01278","DIA–NN EasyFilter Workflow for the Fast and User-Friendly Critical Assessment and Visualization of DIA-NN Proteomics Analysis Outcome","2026","2026-04-27","2","Journal of Proteome Research","Physical Sciences","Chemistry","Spectroscopy","Advanced Proteomics Techniques and Applications","False","closed","False","False","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
"https://openalex.org/W3200722937","https://doi.org/10.3897/rio.7.e70183","The Glossaryfication Web Service: an automated glossary creation tool to support the One Health community","2021","2021-08-06","3","Research Ideas and Outcomes","Health Sciences","Medicine","Public Health, Environmental and Occupational Health","Zoonotic diseases and public health","True","gold","True","False","uses_knime_as_tool","True","\bknime workflow\b"
"https://openalex.org/W2973741210","https://doi.org/10.1109/icmcis.2019.8842722","Named Entity Extraction in a Military Context","2019","2019-05-01","3","2019 International Conference on Military Communications and Information Systems (ICMCIS)","Physical Sciences","Computer Science","Artificial Intelligence","Natural Language Processing Techniques","False","closed","False","False","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W4387340362","https://doi.org/10.1016/j.imu.2023.101368","Virtual screening for novel FGFR2 inhibitors: Exploring Gefitinib-like compounds as promising therapeutic candidates","2023","2023-01-01","8","Informatics in Medicine Unlocked","Life Sciences","Biochemistry, Genetics and Molecular Biology","Molecular Biology","Fibroblast Growth Factor Research","True","gold","True","False","uses_knime_as_tool","True","\bknime workflow\b"
"https://openalex.org/W4285160716","https://doi.org/10.1007/978-1-0716-2257-5_16","Quantitative Proteomics in Yeast: From bSLIM and Proteome Discoverer Outputs to Graphical Assessment of the Significance of Protein Quantification Scores","2022","2022-01-01","5","Methods in molecular biology","Physical Sciences","Chemistry","Spectroscopy","Advanced Proteomics Techniques and Applications","True","hybrid","True","True","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
"https://openalex.org/W2998446633","https://doi.org/10.18524/1810-4215.2019.32.182538","VERIFICATION OF MACHINE LEARNING METHODS FOR BINARY MORPHOLOGICAL CLASSIFICATION OF GALAXIES FROM SDSS","2019","2019-11-02","8","Odessa Astronomical Publications","Physical Sciences","Engineering","Computational Mechanics","Astronomical Observations and Instrumentation","True","diamond","True","True","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W3120360835","https://doi.org/10.15832/ankutbd.567407","Meta-learning Based Prediction of Different Corn Cultivars from Colour Feature Extraction with Image Processing Technique","2021","2021-01-14","7","Tarım Bilimleri Dergisi","Physical Sciences","Chemistry","Analytical Chemistry","Spectroscopy and Chemometric Analyses","True","diamond","True","True","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W4406983519","https://doi.org/10.1186/s13065-025-01395-4","Development and experimental validation of a machine learning model for the prediction of new antimalarials","2025","2025-01-30","8","BMC Chemistry","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","True","gold","True","True","uses_knime_as_tool","True","\bknime\b.{0,80}\bworkflow[s]?\b"
"https://openalex.org/W4407575549","https://doi.org/10.1109/scored64708.2024.10872698","Automated Solar Data Extraction for Predictive Analytics","2024","2024-12-19","2","2024 IEEE 22nd Student Conference on Research and Development (SCOReD)","Physical Sciences","Computer Science","Artificial Intelligence","Solar Radiation and Photovoltaics","False","closed","False","False","uses_knime_as_tool","True","\bimplemented (using|with|in) knime\b"
"https://openalex.org/W4295993297","https://doi.org/10.17072/2073-6681-2022-2-18-26","Topic Modelling in Computer Security Discourse: a Case Study of Whitepaper Publications and News Feeds","2022","2022-01-01","2","Вестник Пермского университета Российская и зарубежная филология","Physical Sciences","Computer Science","Artificial Intelligence","Advanced Text Analysis Techniques","True","diamond","True","True","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
"https://openalex.org/W2756302149","https://doi.org/10.2218/ijdc.v12i1.532","Documentation and Visualisation of Workflows for Effective Communication, Collaboration and Publication @ Source","2017","2017-09-16","3","International Journal of Digital Curation","Social Sciences","Decision Sciences","Information Systems and Management","Scientific Computing and Data Management","True","diamond","True","True","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
"https://openalex.org/W4407021508","https://doi.org/10.1186/s13321-025-00950-4","MLinvitroTox reloaded for high-throughput hazard-based prioritization of high-resolution mass spectrometry data","2025","2025-01-31","13","Journal of Cheminformatics","Life Sciences","Biochemistry, Genetics and Molecular Biology","Molecular Biology","Metabolomics and Mass Spectrometry Studies","True","gold","True","True","uses_knime_as_tool","True","\bknime workflow\b"
"https://openalex.org/W2121466829","https://doi.org/10.1002/minf.201400119","Quantitative Regression Models for the Prediction of Chemical Properties by an Efficient Workflow","2015","2015-07-14","4","Molecular Informatics","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","False","closed","False","False","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
"https://openalex.org/W4402327494","https://doi.org/10.1016/j.jum.2024.08.006","Unbalanced burden is escalating: Urban inequality landscape under sudden shocks?","2024","2024-09-07","4","Journal of Urban Management","Health Sciences","Health Professions","General Health Professions","Employment and Welfare Studies","True","gold","True","False","uses_knime_as_tool","True","\bknime\b.{0,80}\bworkflow[s]?\b"
"https://openalex.org/W3175793859","https://doi.org/10.12973/eujem.2.2.85","Italian Universities: Institutional Mandate and Communitarian Engagement","2019","2019-12-15","5","European Journal of Educational Management","Social Sciences","Social Sciences","Political Science and International Relations","Higher Education Governance and Development","True","diamond","True","True","uses_knime_as_tool","True","\busing knime\b"
"https://openalex.org/W3128894421","https://doi.org/10.1021/acs.jproteome.0c00478","Novel Insights into Quantitative Proteomics from an Innovative Bottom-Up Simple Light Isotope Metabolic (bSLIM) Labeling Data Processing Strategy","2021","2021-02-11","7","Journal of Proteome Research","Physical Sciences","Chemistry","Spectroscopy","Advanced Proteomics Techniques and Applications","True","hybrid","True","False","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
"https://openalex.org/W4399581638","https://doi.org/10.5829/ije.2024.37.10a.09","Analysis of a Framework for E-Commerce Consumer Behavior before and During Covid-19","2024","2024-01-01","5","International Journal of Engineering","Social Sciences","Decision Sciences","Management Science and Operations Research","Impact of AI and Big Data on Business and Society","True","hybrid","True","True","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W2551255734","https://doi.org/10.1007/s10822-016-9990-4","Empowering pharmacoinformatics by linked life science data","2016","2016-11-09","2","Journal of Computer-Aided Molecular Design","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","True","hybrid","True","True","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
"https://openalex.org/W4389685240","https://doi.org/10.1080/07391102.2023.2291546","Design of small molecules for CDK-2 inhibition in colorectal cancer based on substructure search","2023","2023-12-13","6","Journal of Biomolecular Structure and Dynamics","Health Sciences","Medicine","Oncology","Cancer-related Molecular Pathways","False","closed","False","False","uses_knime_as_tool","True","\bknime workflow\b"
"https://openalex.org/W4386190185","https://doi.org/10.18705/2311-4495-2023-10-3-136-145","PROGNOSTIC VALUE OF THE ABCD AND IMS FOR EVALUATION OF TYPE 2 DIABETES MELLITUS REMISSION AFTER BARIATRIC SURGERY","2023","2023-08-25","1","Translational Medicine","Health Sciences","Medicine","Surgery","Bariatric Surgery and Outcomes","True","diamond","True","True","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W2159489774","https://doi.org/10.1186/1758-2946-5-15","Mining basic active structures from a large-scale database","2013","2013-03-16","6","Journal of Cheminformatics","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","True","gold","True","True","uses_knime_as_tool","True","\bknime workflow\b"
"https://openalex.org/W2941302530","https://doi.org/10.18420/btw2019-45","4.-8. März 2019","2019","2019-01-01","1","Gesellschaft für Informatik (GI)","Physical Sciences","Computer Science","Computer Vision and Pattern Recognition","Data Visualization and Analytics","True","green","True","False","uses_knime_as_tool","True","\bknime\b.{0,80}\bworkflow[s]?\b"
"https://openalex.org/W4388645396","https://doi.org/10.37934/araset.33.2.269276","Prediction of Blood-Brain Barrier Permeability of Compounds by Machine Learning Algorithms","2023","2023-11-01","3","Journal of Advanced Research in Applied Sciences and Engineering Technology","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","True","hybrid","True","True","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W4367017300","https://doi.org/10.1049/icp.2023.0577","The prediction of students' academic performances with a classification model built using data mining techniques","2023","2023-02-23","2","IET conference proceedings.","Physical Sciences","Computer Science","Computer Science Applications","Online Learning and Analytics","False","closed","False","False","uses_knime_as_tool","True","\bknime\b.{0,80}\bworkflow[s]?\b"
"https://openalex.org/W4412390986","https://doi.org/10.3390/machines13070602","A Supervised Machine Learning-Based Approach for Task Workload Prediction in Manufacturing: A Case Study Application","2025","2025-07-12","3","Machines","Physical Sciences","Engineering","Industrial and Manufacturing Engineering","Digital Transformation in Industry","True","gold","True","True","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W3082374556","https://doi.org/10.21307/ijssis-2020-012","A novel algorithm for estimation of Twitter users location using public available information","2020","2020-01-01","2","International Journal on Smart Sensing and Intelligent Systems","Physical Sciences","Physics and Astronomy","Statistical and Nonlinear Physics","Complex Network Analysis Techniques","True","diamond","True","True","uses_knime_as_tool","True","\busing knime\b"
"https://openalex.org/W3048047901","https://doi.org/10.21577/0103-5053.20200160","Automated Framework for Developing Predictive Machine Learning Models for Data-Driven Drug Discovery","2020","2020-08-07","3","Journal of the Brazilian Chemical Society","Physical Sciences","Computer Science","Computational Theory and Mathematics","Computational Drug Discovery Methods","True","gold","True","True","uses_knime_as_tool","True","\bknime\b.{0,80}\bworkflow[s]?\b"
"https://openalex.org/W2345564368","https://doi.org/10.3233/978-1-61499-645-3-237","Continual Screening of Patients Using mHealth: The Rolling Score Concept Applied to Sleep Medicine","2016","2016-01-01","2","Studies in health technology and informatics","Health Sciences","Health Professions","General Health Professions","Mobile Health and mHealth Applications","False","closed","False","False","uses_knime_as_tool","True","\bimplemented (using|with|in) knime\b"
"https://openalex.org/W4387775388","https://doi.org/10.4103/jdras.jdras_60_21","Similarity and docking analysis of bioactive compounds from Adansonia digitata L. against vascular endothelial growth factor receptor—An in silico approach","2023","2023-01-01","3","Journal of Drug Research in Ayurvedic Sciences","Life Sciences","Agricultural and Biological Sciences","Forestry","African Botany and Ecology Studies","True","diamond","True","False","uses_knime_as_tool","True","\busing knime\b"
"https://openalex.org/W4406591226","https://doi.org/10.52300/jmso.v5i3.18833","AN EVALUATIVE STUDY OF THE OPERATIONAL EFFICACY OF MSME’s IN PALANGKA RAYA UTILIZING THE K-MEANS CLUSTERING ALGORITHM","2024","2024-12-28","1","Jurnal Manajemen Sains dan Organisasi","Physical Sciences","Computer Science","Information Systems","Data Mining and Machine Learning Applications","True","hybrid","True","False","uses_knime_as_tool","True","\busing knime\b"
"https://openalex.org/W2968097314","https://doi.org/10.1080/23737484.2019.1604192","Analysis waste water characteristics via data mining: A Muğla province case and external validation","2019","2019-07-03","4","Communications in Statistics Case Studies Data Analysis and Applications","Physical Sciences","Environmental Science","Water Science and Technology","Water Quality Monitoring Technologies","False","closed","False","False","uses_knime_as_tool","True","\busing knime\b"
"https://openalex.org/W4283023405","https://doi.org/10.1109/irtm54583.2022.9791523","E-commerce and woman entrepreneurs: A data mining of e-commerce statistics in Indonesia","2022","2022-02-24","2","2022 Interdisciplinary Research in Technology and Management (IRTM)","Social Sciences","Social Sciences","Sociology and Political Science","Digital Marketing and Social Media","False","closed","False","False","uses_knime_as_tool","True","\busing knime\b"
"https://openalex.org/W3091786302","https://doi.org/10.1186/s12885-020-07459-z","Impact of pre-OP independence in patients with limited brain metastases on long-term survival","2020","2020-10-08","6","BMC Cancer","Health Sciences","Medicine","Pulmonary and Respiratory Medicine","Brain Metastases and Treatment","True","gold","True","True","uses_knime_as_tool","True","\busing knime\b"
"https://openalex.org/W2990440586","https://doi.org/10.3233/shti190817","A Visualisation and Extraction Tool for Time Series in the MIMIC III Database","2019","2019-01-01","1","Studies in health technology and informatics","Physical Sciences","Computer Science","Signal Processing","Time Series Analysis and Forecasting","True","hybrid","True","False","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W3185370318","","Concrete Strength Prediction Using Linear Regression of Machine Learning Algorithm","2021","2021-06-14","3","","Physical Sciences","Engineering","Civil and Structural Engineering","Infrastructure Maintenance and Monitoring","False","closed","False","False","uses_knime_as_tool","True","\busing knime\b"
"https://openalex.org/W3039476960","https://doi.org/10.2903/sp.efsa.2020.en-1889","Determination and Metrics for Emerging Risks Identification DEMETER: Final Report","2020","2020-07-01","4","EFSA Supporting Publications","Life Sciences","Agricultural and Biological Sciences","Food Science","Food Supply Chain Traceability","True","diamond","True","False","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
"https://openalex.org/W4368360554","https://doi.org/10.1039/d2mo00338d","Development and application of a data processing method for food metabolomics analysis","2023","2023-05-04","2","Molecular Omics","Life Sciences","Biochemistry, Genetics and Molecular Biology","Molecular Biology","Metabolomics and Mass Spectrometry Studies","False","closed","False","False","uses_knime_as_tool","True","\bworkflow[s]?\b.{0,80}\bknime\b"
"https://openalex.org/W4395667736","https://doi.org/10.36871/ek.up.p.r.2023.12.08.012","THE INFLUENCE OF SOCIO-PSYCHOLOGICAL CONTEXT ON THE EDUCATIONAL ENVIRONMENT","2023","2023-01-01","1","EKONOMIKA I UPRAVLENIE PROBLEMY RESHENIYA","Social Sciences","Psychology","Developmental and Educational Psychology","Psychology of Development and Education","False","closed","False","False","uses_knime_as_tool","True","\bknime analytics platform\b"
"https://openalex.org/W4415967993","https://doi.org/10.1039/d5md00686d","Data-driven assessment of bioisosteric replacements and their influence on off-target activity profiles","2025","2025-01-01","2","RSC Medicinal Chemistry","Life Sciences","Biochemistry, Genetics and Molecular Biology","Molecular Biology","Receptor Mechanisms and Signaling","True","hybrid","True","True","uses_knime_as_tool","True","\bknime workflow\b"
"https://openalex.org/W4400898831","https://doi.org/10.1093/nar/gkae598","Monitoring nucleolar-nucleoplasmic protein shuttling in living cells by high-content microscopy and automated image analysis","2024","2024-06-26","2","Nucleic Acids Research","Health Sciences","Medicine","Oncology","PARP inhibition in cancer therapy","True","gold","True","True","uses_knime_as_tool","True","\bknime workflow\b"
"https://openalex.org/W4391331572","https://doi.org/10.56809/icujtas.1329496","İKİNCİ EL ARAÇ DEĞERLEMESİNDE MAKİNE ÖĞRENME TEKNİKLERİNİN UYGULANMASI","2024","2024-01-29","1","İstanbul Ticaret Üniversitesi Teknoloji ve Uygulamalı Bilimler Dergisi","Physical Sciences","Energy","Renewable Energy, Sustainability and the Environment","Energy, Environment, and Transportation Policies","True","green","True","True","uses_knime_as_tool","True","\bknime analytics platform\b"
