id,doi,display_name,publication_year,publication_date,type,type_crossref,cited_by_count,is_oa,open_access_status,primary_location_source,primary_location_landing_page_url,primary_location_pdf_url,authorships_count,first_author
https://openalex.org/W3011505102,https://doi.org/10.33564/ijeast.2020.v04i09.012,A SURVEY ON TOOLS USED FOR MACHINE LEARNING,2020,2020-01-30,article,,3,True,diamond,International Journal of Engineering Applied Sciences and Technology,http://doi.org/10.33564/ijeast.2020.v04i09.012,https://doi.org/10.33564/ijeast.2020.v04i09.012,4,S. Veena
https://openalex.org/W2804987780,https://doi.org/10.1089/aivt.2017.0040,Development of a Profiler for Facile Chemical Reactivity Using the Open-Source Konstanz Information Miner,2018,2018-05-15,article,,11,False,closed,Applied In Vitro Toxicology,https://doi.org/10.1089/aivt.2017.0040,,6,Sanjeeva J. Wijeyesakere
https://openalex.org/W3213381480,https://doi.org/10.1007/s10822-021-00431-4,Fine tuning for success in structure-based virtual screening,2021,2021-11-20,article,,7,False,closed,Journal of Computer-Aided Molecular Design,https://doi.org/10.1007/s10822-021-00431-4,,5,Émilie Pihan
https://openalex.org/W4200237646,https://doi.org/10.31590/ejosat.1035124,Veri Madenciliği ve Makine Öğrenimi Yaklaşımlarının Karşılaştırılması: Tekstil Sektöründe bir Uygulama,2021,2021-12-10,article,,10,True,diamond,European Journal of Science and Technology,https://doi.org/10.31590/ejosat.1035124,https://dergipark.org.tr/tr/download/article-file/2125894,2,Filiz Ersöz
https://openalex.org/W2569999104,https://doi.org/10.1093/bioinformatics/btx003,KNIME4NGS: a comprehensive toolbox for next generation sequencing analysis,2017,2017-01-04,article,,6,True,bronze,Bioinformatics,https://doi.org/10.1093/bioinformatics/btx003,https://academic.oup.com/bioinformatics/article-pdf/33/10/1565/25153167/btx003.pdf,10,Maximilian Hastreiter
https://openalex.org/W2887718083,https://doi.org/10.1002/widm.1279,On the accuracy of linear regression routines in some data mining packages,2018,2018-08-03,article,,4,False,closed,Wiley Interdisciplinary Reviews Data Mining and Knowledge Discovery,https://doi.org/10.1002/widm.1279,,3,B. D. McCullough
https://openalex.org/W2383985358,,PENGEMBANGAN APLIKASI SENTIMENT ANALYSIS MENGGUNAKAN METODE NAÏVE BAYES (Studi Kasus Sentiment Analysis dari media Twitter),2015,2015-01-01,article,,4,False,closed,,http://is.its.ac.id/pubs/oajis/index.php/file/download_file/1583,,1,Studi Teknik Informatika
https://openalex.org/W4400510913,https://doi.org/10.22452/mjcs.vol37no2.3,ENHANCING IIOT SECURITY WITH MACHINE LEARNING AND DEEP LEARNING FOR INTRUSION DETECTION,2024,2024-04-30,article,,7,True,diamond,Malaysian Journal of Computer Science,https://doi.org/10.22452/mjcs.vol37no2.3,https://ejournal.um.edu.my/index.php/MJCS/article/download/52073/16979,4,Omer Fawzi Awad
https://openalex.org/W4364860129,https://doi.org/10.1109/iemecon56962.2023.10092294,The Study of Machine Learning Classification Algorithm for Student Placement Prediction,2023,2023-02-10,article,,5,False,closed,,https://doi.org/10.1109/iemecon56962.2023.10092294,,4,Jyoti Khandelwal
https://openalex.org/W2006868540,https://doi.org/10.1145/1980022.1980064,Development of predictive model in education system,2011,2011-02-25,article,,6,False,closed,,https://doi.org/10.1145/1980022.1980064,,2,M. K. Sharma
https://openalex.org/W4408089332,https://doi.org/10.3390/wevj16030135,Defining Signatures for Intelligent Vehicles with Different Types of Powertrains,2025,2025-03-01,article,,7,True,gold,World Electric Vehicle Journal,https://doi.org/10.3390/wevj16030135,https://www.mdpi.com/2032-6653/16/3/135/pdf?version=1740811371,3,Arkadiusz Małek
https://openalex.org/W4392817267,https://doi.org/10.1186/s13321-024-00826-z,A new workflow for the effective curation of membrane permeability data from open ADME information,2024,2024-03-14,article,,13,True,gold,Journal of Cheminformatics,https://doi.org/10.1186/s13321-024-00826-z,https://jcheminf.biomedcentral.com/counter/pdf/10.1186/s13321-024-00826-z,3,Tsuyoshi Esaki
https://openalex.org/W4320857500,https://doi.org/10.1192/bjo.2023.14,Measuring recovery-oriented rehabilitation language in clinical documentation to enhance recovery-oriented practice,2023,2023-02-15,article,,8,True,gold,BJPsych Open,https://doi.org/10.1192/bjo.2023.14,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/1CECFAD4175EC266CBF00FCF0A335981/S2056472423000145a.pdf/div-class-title-measuring-recovery-oriented-rehabilitation-language-in-clinical-documentation-to-enhance-recovery-oriented-practice-div.pdf,10,Veronica De Monte
https://openalex.org/W4390883009,https://doi.org/10.57152/malcom.v4i1.1078,Analisis Perbandingan Algoritma Machine Learning untuk Prediksi Stunting pada Anak,2024,2024-01-15,article,,8,True,diamond,MALCOM Indonesian Journal of Machine Learning and Computer Science,https://doi.org/10.57152/malcom.v4i1.1078,https://journal.irpi.or.id/index.php/malcom/article/download/1078/519,3,Indah Pratiwi Putri
https://openalex.org/W2239114426,https://doi.org/10.58885/ijbe.v06i1.063.dt,COMPARING AND CONTRASTING INDIA’S NEP 2020 AND UNESCO'S EDUCATIONAL POLICY USING TEXT ANALYTICS,2021,2021-05-16,article,,7,True,diamond,International Journal of Business & Economics (IJBE),http://dx.doi.org/10.58885/ijbe.v06i1.063.dt,https://ielas.org/ijbe/index.php/ijbe/article/download/47/52,3,Deepa Ittimani Tholath
https://openalex.org/W7155928995,https://doi.org/10.1021/acs.jproteome.5c01278,DIA–NN EasyFilter Workflow for the Fast and User-Friendly Critical Assessment and Visualization of DIA-NN Proteomics Analysis Outcome,2026,2026-04-27,article,,2,False,closed,Journal of Proteome Research,https://doi.org/10.1021/acs.jproteome.5c01278,,7,Gontse Mabuse Moagi
https://openalex.org/W2907874057,https://doi.org/10.23884/mejs.2018.4.2.06,PERFORMANCE ANALYSIS OF CLASSIFICATION ALGORITHMS OF SEVERAL DATA MINING SOFTWARES,2018,2018-12-27,article,,2,True,diamond,Middle East Journal of Science,https://doi.org/10.23884/mejs.2018.4.2.06,https://dergipark.org.tr/en/download/article-file/604010,1,Abdullah Baykal
https://openalex.org/W1937862617,https://doi.org/10.15388/im.2013.0.2052,Duomenų tyrybos sistemų galimybių tyrimas įvairių apimčių duomenims analizuoti,2013,2013-01-01,article,,1,True,diamond,Information & Media,https://doi.org/10.15388/im.2013.0.2052,http://www.journals.vu.lt/informacijos-mokslai/article/download/2052/1280,2,Kotryna Paulauskienė
https://openalex.org/W3200722937,https://doi.org/10.3897/rio.7.e70183,The Glossaryfication Web Service: an automated glossary creation tool to support the One Health community,2021,2021-08-06,article,,3,True,gold,Research Ideas and Outcomes,https://doi.org/10.3897/rio.7.e70183,,4,Nazareno Scaccia
https://openalex.org/W2973741210,https://doi.org/10.1109/icmcis.2019.8842722,Named Entity Extraction in a Military Context,2019,2019-05-01,article,,3,False,closed,,https://doi.org/10.1109/icmcis.2019.8842722,,3,Arvid Kok
https://openalex.org/W4387340362,https://doi.org/10.1016/j.imu.2023.101368,Virtual screening for novel FGFR2 inhibitors: Exploring Gefitinib-like compounds as promising therapeutic candidates,2023,2023-01-01,article,,8,True,gold,Informatics in Medicine Unlocked,https://doi.org/10.1016/j.imu.2023.101368,,10,Salimat O. Sofela
https://openalex.org/W4285160716,https://doi.org/10.1007/978-1-0716-2257-5_16,Quantitative Proteomics in Yeast: From bSLIM and Proteome Discoverer Outputs to Graphical Assessment of the Significance of Protein Quantification Scores,2022,2022-01-01,article,,5,True,hybrid,Methods in molecular biology,https://doi.org/10.1007/978-1-0716-2257-5_16,https://link.springer.com/content/pdf/10.1007%2F978-1-0716-2257-5_16.pdf,8,Nicolas Sénécaut
https://openalex.org/W4388610790,https://doi.org/10.57152/malcom.v3i2.952,Analisis Klaster Kinerja Usaha Kecil dan Menengah Menggunakan Algoritma K-Means Clustering,2023,2023-11-06,article,,8,True,diamond,MALCOM Indonesian Journal of Machine Learning and Computer Science,https://doi.org/10.57152/malcom.v3i2.952,https://journal.irpi.or.id/index.php/malcom/article/download/952/445,3,Dona Marcelina
https://openalex.org/W2594748864,https://doi.org/10.12816/0032954,أدوات التنقيب عن البيانات مفتوحة المصدر : دراسة تحليلية تقييمية = Data Mining Tools Open Source : Analytical Evaluation Study,2016,2016-06-01,article,,1,False,closed,Journal of Taibah University Arts and Humanities,https://doi.org/10.12816/0032954,,1,أحمد فايز أحمد سيد
https://openalex.org/W2803603477,,Content analysis of some social media of the occupied territories of Ukraine,2017,2017-01-01,article,,2,False,closed,,http://ena.lp.edu.ua:8080/bitstream/ntb/39461/1/011-084-094.pdf,,6,Volodymyr Lytvynenko
https://openalex.org/W2998446633,https://doi.org/10.18524/1810-4215.2019.32.182538,VERIFICATION OF MACHINE LEARNING METHODS FOR BINARY MORPHOLOGICAL CLASSIFICATION OF GALAXIES FROM SDSS,2019,2019-11-02,article,,8,True,diamond,Odessa Astronomical Publications,https://doi.org/10.18524/1810-4215.2019.32.182538,http://oap.onu.edu.ua/article/download/182538/185071,5,M. Yu. Vasylenko
https://openalex.org/W3120360835,https://doi.org/10.15832/ankutbd.567407,Meta-learning Based Prediction of Different Corn Cultivars from Colour Feature Extraction with Image Processing Technique,2021,2021-01-14,article,,7,True,diamond,Tarım Bilimleri Dergisi,https://doi.org/10.15832/ankutbd.567407,https://dergipark.org.tr/en/download/article-file/718406,2,Abdullah Beyaz
https://openalex.org/W4406983519,https://doi.org/10.1186/s13065-025-01395-4,Development and experimental validation of a machine learning model for the prediction of new antimalarials,2025,2025-01-30,article,,8,True,gold,BMC Chemistry,https://doi.org/10.1186/s13065-025-01395-4,https://bmcchem.biomedcentral.com/counter/pdf/10.1186/s13065-025-01395-4,5,Mukul Kore
https://openalex.org/W4407575549,https://doi.org/10.1109/scored64708.2024.10872698,Automated Solar Data Extraction for Predictive Analytics,2024,2024-12-19,article,,2,False,closed,,https://doi.org/10.1109/scored64708.2024.10872698,,7,Abdullah Nabil Ali Alsoufi
https://openalex.org/W4295993297,https://doi.org/10.17072/2073-6681-2022-2-18-26,Topic Modelling in Computer Security Discourse: a Case Study of Whitepaper Publications and News Feeds,2022,2022-01-01,article,,2,True,diamond,Вестник Пермского университета Российская и зарубежная филология,https://doi.org/10.17072/2073-6681-2022-2-18-26,http://press.psu.ru/index.php/philology/article/download/5604/4047,1,Ekaterina Isaeva
https://openalex.org/W3096401705,https://doi.org/10.1109/energycon48941.2020.9236493,A Predictive Analysis of Residential Electrical Load Demand in Mauritius,2020,2020-09-28,article,,3,False,closed,,https://doi.org/10.1109/energycon48941.2020.9236493,,2,Krisna Rama
https://openalex.org/W2484254102,https://doi.org/10.1016/j.ins.2016.08.005,PGMiner: Complete proteogenomics workflow; from data acquisition to result visualization,2016,2016-08-05,article,,5,True,bronze,Information Sciences,https://doi.org/10.1016/j.ins.2016.08.005,https://www.sciencedirect.com/science/article/pii/S0020025516305758,2,Canan Has
https://openalex.org/W4401758292,https://doi.org/10.56809/icujtas.1433853,COMPARISON OF MACHINE LEARNING ALGORITHMS FOR HEART DISEASE PREDICTION,2024,2024-08-22,article,,6,True,bronze,İstanbul Ticaret Üniversitesi Teknoloji ve Uygulamalı Bilimler Dergisi,https://doi.org/10.56809/icujtas.1433853,https://dergipark.org.tr/en/download/article-file/3715551,2,Ayat Bahaa Abdulhussein
https://openalex.org/W3152204898,https://doi.org/10.14569/ijacsa.2021.0120320,Model for Predicting Customer Desertion of Telephony Service using Machine Learning,2021,2021-01-01,article,,4,True,diamond,International Journal of Advanced Computer Science and Applications,https://doi.org/10.14569/ijacsa.2021.0120320,http://thesai.org/Downloads/Volume12No3/Paper_20-Model_for_Predicting_Customer_Desertion.pdf,3,Carlos Acero-Charaña
https://openalex.org/W2016196509,https://doi.org/10.1109/vast.2012.6400513,VAST 2012 Mini-Challenge 2: Chart- and Matrix-based approach to network operations forensics,2012,2012-10-01,article,,2,False,closed,,https://doi.org/10.1109/vast.2012.6400513,,7,Jan Hildenbrand
https://openalex.org/W2912707270,https://doi.org/10.1109/bigdata.2018.8622652,Towards Simplification of Analytical Workflows With Semantics at Siemens (Extended Abstract),2018,2018-12-01,article,,3,False,closed,,https://doi.org/10.1109/bigdata.2018.8622652,,7,Evgeny Kharlamov
https://openalex.org/W4294251714,https://doi.org/10.1007/s11192-022-04502-7,A longitudinal study of the evolution of opinions about open access and its main features: a twitter sentiment analysis,2022,2022-09-01,article,,9,False,closed,Scientometrics,https://doi.org/10.1007/s11192-022-04502-7,,5,Hajar Sotudeh
https://openalex.org/W2756302149,https://doi.org/10.2218/ijdc.v12i1.532,"Documentation and Visualisation of Workflows for Effective Communication, Collaboration and Publication @ Source",2017,2017-09-16,article,,3,True,diamond,International Journal of Digital Curation,https://doi.org/10.2218/ijdc.v12i1.532,http://www.ijdc.net/article/view/12.1.72/468,2,Cerys Willoughby
https://openalex.org/W4407021508,https://doi.org/10.1186/s13321-025-00950-4,MLinvitroTox reloaded for high-throughput hazard-based prioritization of high-resolution mass spectrometry data,2025,2025-01-31,article,,13,True,gold,Journal of Cheminformatics,https://doi.org/10.1186/s13321-025-00950-4,https://jcheminf.biomedcentral.com/counter/pdf/10.1186/s13321-025-00950-4,7,Katarzyna Arturi
https://openalex.org/W2121466829,https://doi.org/10.1002/minf.201400119,Quantitative Regression Models for the Prediction of Chemical Properties by an Efficient Workflow,2015,2015-07-14,article,,4,False,closed,Molecular Informatics,https://doi.org/10.1002/minf.201400119,,6,Yongmin Yin
https://openalex.org/W4402327494,https://doi.org/10.1016/j.jum.2024.08.006,Unbalanced burden is escalating: Urban inequality landscape under sudden shocks?,2024,2024-09-07,article,,4,True,gold,Journal of Urban Management,https://doi.org/10.1016/j.jum.2024.08.006,,5,Yinshuai Li
https://openalex.org/W4386695844,https://doi.org/10.36922/itps.1228,In silico evaluation of heat shock proteins reveals an interplay with polyamines as a survival strategy for the Plasmodium falciparum,2023,2023-09-13,article,,4,True,hybrid,INNOSC Theranostics and Pharmacological Sciences,http://dx.doi.org/10.36922/itps.1228,,8,Godlo Sesethu
https://openalex.org/W3175793859,https://doi.org/10.12973/eujem.2.2.85,Italian Universities: Institutional Mandate and Communitarian Engagement,2019,2019-12-15,article,,5,True,diamond,European Journal of Educational Management,https://doi.org/10.12973/eujem.2.2.85,https://eujem.com/EUJEM_2_2_85.pdf,4,Angelo Leogrande
https://openalex.org/W2793660917,https://doi.org/10.5281/zenodo.1196407,sonial/KniMet: First release of KniMet,2018,2018-03-12,article,,1,True,green,Zenodo (CERN European Organization for Nuclear Research),https://zenodo.org/record/1196407,,1,Sonia Liggi
https://openalex.org/W3128894421,https://doi.org/10.1021/acs.jproteome.0c00478,Novel Insights into Quantitative Proteomics from an Innovative Bottom-Up Simple Light Isotope Metabolic (bSLIM) Labeling Data Processing Strategy,2021,2021-02-11,article,,7,True,hybrid,Journal of Proteome Research,https://doi.org/10.1021/acs.jproteome.0c00478,,10,Nicolas Sénécaut
https://openalex.org/W4399581638,https://doi.org/10.5829/ije.2024.37.10a.09,Analysis of a Framework for E-Commerce Consumer Behavior before and During Covid-19,2024,2024-01-01,article,,5,True,hybrid,International Journal of Engineering,https://doi.org/10.5829/ije.2024.37.10a.09,https://www.ije.ir/article_191289_2f22f5aea729b3c1082dc379d791dbbc.pdf,2,Hana Hamidi
https://openalex.org/W2966381280,https://doi.org/10.1016/j.bspc.2019.101579,Distinguishing between intra-genomic helitron families using time-frequency features and random forest approaches,2019,2019-07-27,article,,9,False,closed,Biomedical Signal Processing and Control,https://doi.org/10.1016/j.bspc.2019.101579,,4,Rabeb Touati
https://openalex.org/W3212300666,https://doi.org/10.3389/fbinf.2021.758775,Integrated Cells and Collagen Fibers Spatial Image Analysis,2021,2021-11-08,article,,5,True,gold,Frontiers in Bioinformatics,https://doi.org/10.3389/fbinf.2021.758775,https://www.frontiersin.org/articles/10.3389/fbinf.2021.758775/pdf,8,Georgii Vasiukov
https://openalex.org/W4391424571,https://doi.org/10.1055/a-2259-0008,Simplifying Multimodal Clinical Research Data Management: Introducing an Integrated and User-friendly Database Concept,2024,2024-02-01,article,,10,True,hybrid,Applied Clinical Informatics,https://doi.org/10.1055/a-2259-0008,http://www.thieme-connect.de/products/ejournals/pdf/10.1055/a-2259-0008.pdf,6,Anna Schweinar
https://openalex.org/W4381051923,https://doi.org/10.11591/ijeecs.v31.i2.pp1147-1153,Network intrusion detection and classification using machine learning predictions fusion,2023,2023-06-17,article,,4,True,diamond,Indonesian Journal of Electrical Engineering and Computer Science,https://doi.org/10.11591/ijeecs.v31.i2.pp1147-1153,https://ijeecs.iaescore.com/index.php/IJEECS/article/download/31897/17515,2,Harshitha Somashekar
https://openalex.org/W2551255734,https://doi.org/10.1007/s10822-016-9990-4,Empowering pharmacoinformatics by linked life science data,2016,2016-11-09,article,,2,True,hybrid,Journal of Computer-Aided Molecular Design,https://doi.org/10.1007/s10822-016-9990-4,https://link.springer.com/content/pdf/10.1007%2Fs10822-016-9990-4.pdf,4,Daria Goldmann
https://openalex.org/W4390277103,https://doi.org/10.1016/j.molstruc.2023.137425,"Based on virtual screening methods and biological activity assessment, AK-968/13030056 has been identified as a potential mTOR inhibitor",2023,2023-12-27,article,,6,False,closed,Journal of Molecular Structure,https://doi.org/10.1016/j.molstruc.2023.137425,,10,Yang Yang
https://openalex.org/W4291434530,https://doi.org/10.1039/d2md00152g,Implementation of an AI-assisted fragment-generator in an open-source platform,2022,2022-01-01,article,,1,True,hybrid,RSC Medicinal Chemistry,https://doi.org/10.1039/d2md00152g,https://pubs.rsc.org/en/content/articlepdf/2022/md/d2md00152g,3,Alan Bilsland
https://openalex.org/W2088287280,https://doi.org/10.1016/j.jbi.2014.08.016,Automated curation of gene name normalization results using the Konstanz information miner,2014,2014-09-10,article,,2,False,closed,Journal of Biomedical Informatics,https://doi.org/10.1016/j.jbi.2014.08.016,,1,Matthias Zwick
https://openalex.org/W4313204578,https://doi.org/10.29109/gujsc.1170021,Üretim Planlama ve Kontrol Süreçlerinde Dijital İkiz Teknolojisinin Kullanılması: Tekstil Sektöründe Bir Uygulama,2022,2022-12-25,article,,6,True,diamond,Gazi Üniversitesi Fen Bilimleri Dergisi Part C Tasarım ve Teknoloji,https://doi.org/10.29109/gujsc.1170021,,2,Aysel KOÇAK
https://openalex.org/W2472579483,https://doi.org/10.1063/1.4954530,Tools in data science for better processing,2016,2016-01-01,article,,1,True,bronze,AIP conference proceedings,https://doi.org/10.1063/1.4954530,https://aip.scitation.org/doi/pdf/10.1063/1.4954530,3,Nur Syahela Hussien
https://openalex.org/W2970828125,https://doi.org/10.17564/2359-4942.2018v2n3p109-121,AVALIAÇÃO DE FERRAMENTAS DE MINERAÇÃO DE DADOS: UMA ABORDAGEM COM O MODELO TAM,2018,2018-03-13,article,,1,True,diamond,Interfaces Científicas - Exatas e Tecnológicas,https://doi.org/10.17564/2359-4942.2018v2n3p109-121,https://periodicos.set.edu.br/index.php/exatas/article/download/5398/2701,4,Gleidison Santos Hora
https://openalex.org/W4388081316,https://doi.org/10.1007/s40199-023-00484-w,Computational Screening Using a Combination of Ligand-Based Machine Learning and Molecular Docking Methods for the Repurposing of Antivirals Targeting the SARS-CoV-2 Main Protease,2023,2023-10-31,article,,10,True,green,DARU Journal of Pharmaceutical Sciences,https://doi.org/10.1007/s40199-023-00484-w,,3,Gusti Putu Wahyunanda Crista Yuda
https://openalex.org/W2517330692,https://doi.org/10.5220/0005939900870094,Evaluating Open Source Data Mining Tools for Business,2016,2016-01-01,article,,2,True,gold,,https://doi.org/10.5220/0005939900870094,,3,Pedro Daniel Coimbra de Almeida
https://openalex.org/W2803933259,,KÂR AMAÇSIZ ÖRGÜTLERDE SOSYAL AĞ KULLANIM ETKİNLİĞİNİN BAĞIŞÇI SAYISINA ETKİSİNİN STRATEJİK AÇIDAN İNCELENMESI: BİR VAKIF ÖRNEĞİ,2017,2017-12-20,article,,2,False,closed,Yönetim Bilişim Sistemleri Dergisi,https://dergipark.org.tr/tr/download/article-file/386925,,2,Aykut Şen
https://openalex.org/W4312941614,https://doi.org/10.1109/apics56469.2022.9918789,Comparison of K-Medoids Algorithm with K-Means on Number of Student Dropped Out,2022,2022-08-23,article,,2,False,closed,,https://doi.org/10.1109/apics56469.2022.9918789,,7,Muhammad Abdul Aziz
https://openalex.org/W2467266016,https://doi.org/10.3233/978-1-61499-524-1-57,Textual Analysis of Collaboration Notes of the Telemedical Heart Failure Network HerzMobil Tirol,2015,2015-01-01,article,,3,False,closed,Studies in health technology and informatics,https://doi.org/10.3233/978-1-61499-524-1-57,,6,Robert Modre‐Osprian
https://openalex.org/W4386399072,https://doi.org/10.26798/jiko.v7i2.796,"PERBANDINGAN HASIL METODE CLUSTERING K-MEANS, DB SCANNER &amp; HIERARCHICAL UNTUK ANALISA SEGMENTASI PASAR",2023,2023-09-04,article,,4,True,diamond,JIKO (Jurnal Informatika dan Komputer),http://dx.doi.org/10.26798/jiko.v7i2.796,https://ejournal.akakom.ac.id/index.php/jiko/article/download/796/pdf,4,Syafrina Dyah Kusuma Wardani
https://openalex.org/W4389685240,https://doi.org/10.1080/07391102.2023.2291546,Design of small molecules for CDK-2 inhibition in colorectal cancer based on substructure search,2023,2023-12-13,article,,6,False,closed,Journal of Biomolecular Structure and Dynamics,https://doi.org/10.1080/07391102.2023.2291546,,5,Uchechukwu Chibuzo Ogbodo
https://openalex.org/W4417183468,https://doi.org/10.1093/database/baaf081,From library to landscape: integrative annotation workflows for compound libraries in drug repurposing,2025,2025-01-01,article,,4,True,gold,Database,https://doi.org/10.1093/database/baaf081,https://academic.oup.com/database/article-pdf/doi/10.1093/database/baaf081/65818126/baaf081.pdf,11,Jeanette Reinshagen
https://openalex.org/W4386190185,https://doi.org/10.18705/2311-4495-2023-10-3-136-145,PROGNOSTIC VALUE OF THE ABCD AND IMS FOR EVALUATION OF TYPE 2 DIABETES MELLITUS REMISSION AFTER BARIATRIC SURGERY,2023,2023-08-25,article,,1,True,diamond,Translational Medicine,http://dx.doi.org/10.18705/2311-4495-2023-10-3-136-145,https://transmed.almazovcentre.ru/jour/article/download/848/510,4,А. Е. Неймарк
https://openalex.org/W2159489774,https://doi.org/10.1186/1758-2946-5-15,Mining basic active structures from a large-scale database,2013,2013-03-16,article,,6,True,gold,Journal of Cheminformatics,https://doi.org/10.1186/1758-2946-5-15,https://jcheminf.biomedcentral.com/counter/pdf/10.1186/1758-2946-5-15,3,Naoto TAKADA
https://openalex.org/W4210961334,https://doi.org/10.1145/3498765.3498777,Design proposal of a personalized Dashboard to optimize teaching-learning in Virtual Learning Environments,2021,2021-10-22,article,,2,False,closed,,https://doi.org/10.1145/3498765.3498777,,4,Benjamín Maraza-Quispe
https://openalex.org/W4413129302,https://doi.org/10.1007/s42001-025-00416-5,"Governance, quality of life and city performance: A study based on artificial intelligence",2025,2025-08-12,article,,2,True,hybrid,Journal of Computational Social Science,https://doi.org/10.1007/s42001-025-00416-5,https://link.springer.com/content/pdf/10.1007/s42001-025-00416-5.pdf,4,María J. Pazos-García
https://openalex.org/W4289131277,https://doi.org/10.32734/jocai.v6.i2-8309,Predicting Fraudulence Transaction under Data Imbalance using Neural Network (Deep Learning),2022,2022-07-31,article,,4,True,diamond,Data Science Journal of Computing and Applied Informatics,https://doi.org/10.32734/jocai.v6.i2-8309,https://talenta.usu.ac.id/JoCAI/article/download/8309/5144,1,Harry Patria
https://openalex.org/W2941302530,https://doi.org/10.18420/btw2019-45,4.-8. März 2019,2019,2019-01-01,article,,1,True,green,Gesellschaft für Informatik (GI),https://doi.org/10.18420/btw2019-45,,4,Mehrdad Rostami
https://openalex.org/W4312984953,https://doi.org/10.1016/j.ifacol.2022.09.453,Monitoring Patient Flow in the One Emergency Care Unit (UPA) in São Paulo Brazil,2022,2022-01-01,article,,4,True,diamond,IFAC-PapersOnLine,https://doi.org/10.1016/j.ifacol.2022.09.453,,5,Newton Narciso Pereira
https://openalex.org/W3022496216,https://doi.org/10.1016/j.mex.2020.100902,Multilayer network based comparative document analysis (MUNCoDA),2020,2020-01-01,article,,2,True,gold,MethodsX,https://doi.org/10.1016/j.mex.2020.100902,,3,Viktor Sebestyén
https://openalex.org/W4213021139,https://doi.org/10.1145/3502060.3503639,Modelling the length of hospital stay in medicine and surgical departments,2021,2021-08-13,article,,2,False,closed,,https://doi.org/10.1145/3502060.3503639,,4,Antonella Fiorillo
https://openalex.org/W4308884673,https://doi.org/10.1089/aivt.2021.0028,Machine-Learning Model Predicts Interaction with γ-Amino Butyric Acid (GABA)ergic Neurotransmission,2022,2022-11-10,article,,5,False,closed,Applied In Vitro Toxicology,https://doi.org/10.1089/aivt.2021.0028,,5,Sanjeeva J. Wijeyesakere
https://openalex.org/W4400571200,https://doi.org/10.1007/s44243-024-00042-1,Urban cultural dynamics in planning: a bibliometric analysis,2024,2024-07-11,article,,4,True,diamond,Frontiers of Urban and Rural Planning,https://doi.org/10.1007/s44243-024-00042-1,https://link.springer.com/content/pdf/10.1007/s44243-024-00042-1.pdf,2,Raghavendra Kattimani
https://openalex.org/W4388645396,https://doi.org/10.37934/araset.33.2.269276,Prediction of Blood-Brain Barrier Permeability of Compounds by Machine Learning Algorithms,2023,2023-11-01,article,,3,True,hybrid,Journal of Advanced Research in Applied Sciences and Engineering Technology,https://doi.org/10.37934/araset.33.2.269276,https://semarakilmu.com.my/journals/index.php/applied_sciences_eng_tech/article/download/1984/2739,5,T.W. Feng
https://openalex.org/W4286321650,https://doi.org/10.5380/rf.v52i2.79344,ARTIFICIAL INTELLIGENCE AND ORBITAL IMAGES APPLICATION FOR ANALYSIS OF SPATIAL LAND USE AND COVERAGE PATTERNS,2022,2022-03-31,article,,1,True,diamond,FLORESTA,https://doi.org/10.5380/rf.v52i2.79344,https://revistas.ufpr.br/floresta/article/download/79344/46233,6,Roberta Aparecida Fantinel
https://openalex.org/W3110356319,https://doi.org/10.30935/ojcmt/9296,Techno-Cultural Narrations: How did the Media Technologies Impact Social Life in Turkey?,2020,2020-11-29,article,,2,True,diamond,Online Journal of Communication and Media Technologies,https://doi.org/10.30935/ojcmt/9296,https://www.ojcmt.net/download/techno-cultural-narrations-how-did-the-media-technologies-impact-social-life-in-turkey-9296.pdf,2,Ümit Atabek
https://openalex.org/W3193812420,https://doi.org/10.1145/3463944.3472812,Discovering Knowledge Hidden in Raster Images using RasterMiner,2021,2021-08-19,article,,1,False,closed,,https://doi.org/10.1145/3463944.3472812,,1,R. Uday Kiran
https://openalex.org/W2805647315,https://doi.org/10.1007/s10916-018-0939-0,iT2DMS: a Standard-Based Diabetic Disease Data Repository and its Pilot Experiment on Diabetic Retinopathy Phenotyping and Examination Results Integration,2018,2018-06-06,article,,3,False,closed,Journal of Medical Systems,https://doi.org/10.1007/s10916-018-0939-0,,10,Huiqun Wu
https://openalex.org/W4367017300,https://doi.org/10.1049/icp.2023.0577,The prediction of students' academic performances with a classification model built using data mining techniques,2023,2023-02-23,article,,2,False,closed,IET conference proceedings.,http://dx.doi.org/10.1049/icp.2023.0577,,6,Hussein Alkattan
https://openalex.org/W2883549725,https://doi.org/10.26483/ijarcs.v8i5.4006,Assessment of the prominent Open Source and Free Data Mining Tools,2017,2017-06-23,article,,2,True,green,International Journal of Advanced Research in Computer Science,https://www.ijarcs.info/index.php/Ijarcs/article/download/4006/3665,,2,Afreen Samad
https://openalex.org/W3180874921,https://doi.org/10.34832/elsv.2020.3.2.008,Сравнительный анализ возможностей интеллектуальных систем при выявлении скрытых закономерностей в данных,2020,2020-02-28,article,,1,False,closed,Электросвязь,https://doi.org/10.34832/elsv.2020.3.2.008,,3,S. V. Palmov
